Title,URL,Rating,Reviews,Duration,Instructor,MainType,Subtype
Blockchain and Bitcoin Fundamentals,https://www.udemy.com/course/blockchain-and-bitcoin-fundamentals/,4.6,"-43,702",3 total hours,George Levy,finance-and-accounting,cryptocurrency-and-blockchain
Cryptocurrency Investment Course 2025: Fund your Retirement!,https://www.udemy.com/course/cryptocurrency/,4.6,"-24,282",20 total hours,Suppoman ™,finance-and-accounting,cryptocurrency-and-blockchain
The Complete Cryptocurrency Course: More than 5 Courses in 1,https://www.udemy.com/course/the-complete-cryptocurrency-course-more-than-5-courses-in-1/,4.6,"-18,455",24 total hours,Chris Haroun | 1.5 Million Students | #1 Best Selling Business & Finance Prof.,finance-and-accounting,cryptocurrency-and-blockchain
The Complete Cryptocurrency Investment Course,https://www.udemy.com/course/complete-cryptocurrency-investing-course-passive-active/,4.5,"-8,982",12.5 total hours,"Mohsen Hassan, bloom team",finance-and-accounting,cryptocurrency-and-blockchain
Cryptocurrency Trading/TA Course: Achieve Wins Daily!,https://www.udemy.com/course/cryptocurrencytrading/,4.4,"-8,053",5.5 total hours,Suppoman ™,finance-and-accounting,cryptocurrency-and-blockchain
"Altcoin Ratings, Reviews, & Price Analysis System",https://www.udemy.com/course/the-bulls-ratings-reviews-course/,4.5,"-6,975",12.5 total hours,The Bearable Bull,finance-and-accounting,cryptocurrency-and-blockchain
Metaverse Masterclass- Learn Everything about the Metaverse!,https://www.udemy.com/course/metaverse-masterclass-learn-everything-about-the-metaverse/,4.5,"-6,120",3.5 total hours,"Henrique Centieiro, Bee Lee",finance-and-accounting,cryptocurrency-and-blockchain
#1 Cryptocurrency Investment Course: A Step-By-Step Guide,https://www.udemy.com/course/cryptosomniac/,4.6,"-5,985",4.5 total hours,Amol Gharte,finance-and-accounting,cryptocurrency-and-blockchain
The Complete Cryptocurrency & Bitcoin Trading Course 2025,https://www.udemy.com/course/the-complete-cryptocurrency-trading-course/,4.4,"-5,522",10.5 total hours,Wealthy Education,finance-and-accounting,cryptocurrency-and-blockchain
The Advanced Cryptocurrency Trading Course - With Strategies,https://www.udemy.com/course/the-advanced-cryptocurrency-trading-course-with-strategies/,4.4,"-4,778",6 total hours,"Mohsen Hassan, bloom team",finance-and-accounting,cryptocurrency-and-blockchain
#1 Cryptocurrency Long-term Investment Opportunity 2017/2018,https://www.udemy.com/course/cryptocurrency-course/,1.9,"-4,074",2 total hours,Suppoman ™,finance-and-accounting,cryptocurrency-and-blockchain
"Cryptocurrency Fundamentals: Buy, Sell, Trade Cryptocurrency",https://www.udemy.com/course/cryptocurrency-fundamentals/,4.5,"-3,329",2 total hours,George Levy,finance-and-accounting,cryptocurrency-and-blockchain
Crypto Condensed: The Complete Guide To Bitcoin,https://www.udemy.com/course/bitcoin-for-beginners/,4.4,"-3,125",7 total hours,"Bitcoin Start Com, Luke, Elvis Gwaro",finance-and-accounting,cryptocurrency-and-blockchain
Crypto Trading Investing 101: Buy Sell Trade Cryptocurrency,https://www.udemy.com/course/crypto-trading-101-how-trade-cryptocurrencies-for-profit/,4.4,"-2,816",7 total hours,"Luca Moschini, SharperTrades LLC",finance-and-accounting,cryptocurrency-and-blockchain
The Complete NFT Course - Learn Everything About NFTs,https://www.udemy.com/course/the-complete-nft-course-learn-everything-about-nfts/,4.3,"-2,712",5 total hours,"Henrique Centieiro, Bee Lee",finance-and-accounting,cryptocurrency-and-blockchain
"Cryptocurrency: Complete Bitcoin, Ethereum, Altcoins! (8 HR)",https://www.udemy.com/course/cryptocurrency-complete-bitcoin-ethereum-course/,4.4,"-2,695",8 total hours,"Steve Ballinger, MBA",finance-and-accounting,cryptocurrency-and-blockchain
"Economics: Market Forces of Demand, Supply and Equilibrium",https://www.udemy.com/course/the-market-forces-of-demand-supply-equilibrium/,4.5,"-17,034",2 total hours,Evrim Kanbur,finance-and-accounting,economics
The economic model of emerging countries - Michael Spence,https://www.udemy.com/course/the-economic-model-of-emerging-countries-michael-spence/,4.5,"-8,457",1.5 total hours,EDOOTV - The knowledge dispenser,finance-and-accounting,economics
The Circular Economy,https://www.udemy.com/course/the-circular-economy/,4.4,"-4,959",3 total hours,Dr Gordana Kierans,finance-and-accounting,economics
(Oxford) Master Diploma : Economics (Includes Macro/Micro),https://www.udemy.com/course/egg-timer-economics/,4.5,"-1,699",90 total hours,"Chris Sivewright, Oxford School of Learning",finance-and-accounting,economics
Macroeconomics: A Complete Economics Course for Everyone,https://www.udemy.com/course/brad-cartwright-macroeconomics/,4.7,"-1,549",13 total hours,Brad Cartwright,finance-and-accounting,economics
Microeconomics: A Complete Economics Course for Everyone,https://www.udemy.com/course/brad-cartwright-microeconomics/,4.6,"-1,508",8.5 total hours,Brad Cartwright,finance-and-accounting,economics
Understanding Macroeconomics for University and Business,https://www.udemy.com/course/understanding-macroeconomics-for-university-and-business/,4.5,"-1,249",2.5 total hours,Saifedean Ammous,finance-and-accounting,economics
Economics: Ten Strategic Principles Shaping Businesses,https://www.udemy.com/course/economics-10-principles/,4.5,-833,1 total hour,Evrim Kanbur,finance-and-accounting,economics
The Essential Guide to Stata,https://www.udemy.com/course/the-essential-guide-to-stata/,4.5,-796,14.5 total hours,F. Buscha,finance-and-accounting,economics
The Macroeconomics Course,https://www.udemy.com/course/the-macroeconomics-course-2020/,4.4,-780,5 total hours,365 Careers,finance-and-accounting,economics
Economics: Mastering Microeconomics 101,https://www.udemy.com/course/mastering-foundations-in-microeconomics/,4.4,-513,9 total hours,Jef Jacobs,finance-and-accounting,economics
Behavioral Economics: An Introductory Course,https://www.udemy.com/course/brad-cartwright-behavioral-economics-course/,4.4,-412,1 total hour,Brad Cartwright,finance-and-accounting,economics
International Economics: A Comprehensive Economics Course,https://www.udemy.com/course/brad-cartwright-international-economics/,4.8,-402,5 total hours,Brad Cartwright,finance-and-accounting,economics
(Oxford) Diploma: Microeconomics and Business (ACCREDITED),https://www.udemy.com/course/egg-timer-economics-2-micro-economics/,4.4,-353,22.5 total hours,"Chris Sivewright, Oxford School of Learning",finance-and-accounting,economics
Economics : Behavior of Buyers and Sellers & Product Pricing,https://www.udemy.com/course/economics-behavior-of-buyers-and-sellers/,4.3,-340,2 total hours,Shubham Kalra,finance-and-accounting,economics
Econ 101: The Complete Intro to Economics For Beginners,https://www.udemy.com/course/economics-101-learn-basic-economics-with-ease/,4.2,-325,4 total hours,"Chris Benjamin, MBA & CFO",finance-and-accounting,economics
The Complete Investment Banking Course 2025,https://www.udemy.com/course/the-complete-investment-banking-course-2016/,4.6,"-39,726",13.5 total hours,365 Careers,finance-and-accounting,finance-management
Finance for Non-Finance: Learn Quick and Easy,https://www.udemy.com/course/finance-for-non-financials-make-profitable-decisions/,4.5,"-18,779",2.5 total hours,Anthony Jameson,finance-and-accounting,finance-management
MBA ASAP Corporate Finance Fundamentals for Career Success,https://www.udemy.com/course/corporate-finance-fundementals/,4.5,"-12,305",23.5 total hours,John Cousins,finance-and-accounting,finance-management
"The Complete Personal Finance Course: Save,Protect,Make More",https://www.udemy.com/course/the-complete-personal-finance-course-save-protect-make-more/,4.6,"-11,256",16.5 total hours,Chris Haroun | 1.5 Million Students | #1 Best Selling Business & Finance Prof.,finance-and-accounting,finance-management
Understand Banks & Financial Markets,https://www.udemy.com/course/the-banking-fundamentals-course/,4.5,"-10,878",3 total hours,Michiel van den Broek,finance-and-accounting,finance-management
Digital Banking - Masterclass & Introduction to Fintech,https://www.udemy.com/course/digital-banking-masterclass/,4.5,"-9,986",9.5 total hours,Rian Chapman,finance-and-accounting,finance-management
Acorns' Guide to Personal Finance,https://www.udemy.com/course/acorns-guide-to-personal-finance/,4.6,"-5,829",1 total hour,"Jennifer Barrett, Jennifer Barrett",finance-and-accounting,finance-management
Investment Banking and Finance: Private Equity Finance,https://www.udemy.com/course/investment-banking-private-equity-101/,4.6,"-5,754",9 total hours,John Colley,finance-and-accounting,finance-management
Learn and Master the Basics of Finance,https://www.udemy.com/course/finance-101/,4.5,"-5,524",4 total hours,K. Kartik,finance-and-accounting,finance-management
Company Valuation & Financial Modeling,https://www.udemy.com/course/the-valuation-analyst-skills-training-vast-course/,4.5,"-5,331",6 total hours,Ashish Agarwal,finance-and-accounting,finance-management
Beginner's Guide - SWIFT Message Types - MT and MX ISO 20022,https://www.udemy.com/course/swift-message-types-in-banking/,4.5,"-4,982",2.5 total hours,Anwesha Sengupta,finance-and-accounting,finance-management
Become a Top Banker with Complete Retail Banking Training,https://www.udemy.com/course/become-a-top-banker-with-complete-retail-banking-training/,4.4,"-4,305",12.5 total hours,ICMI LEARNING,finance-and-accounting,finance-management
Banking Credit Analysis Process (for Bankers),https://www.udemy.com/course/credit-analysis-process/,4.3,"-3,840",44 total hours,"Raja Natarajan, B.Com., PGDBA, FCA",finance-and-accounting,finance-management
How Sustainability is Changing The Financial Sector,https://www.udemy.com/course/how-sustainability-is-changing-the-financial-sector/,4.4,"-3,795",5 total hours,Ana Lucas,finance-and-accounting,finance-management
Personal Finance Masterclass - Easy Guide to Better Finances,https://www.udemy.com/course/personal-finance-masterclass/,4.6,"-3,622",7.5 total hours,"Phil Ebiner, Michael Moyer, Video School",finance-and-accounting,finance-management
Seeing the Big Picture: Understanding Financial Statements,https://www.udemy.com/course/seeing-the-big-picture-financial-statements-made-easy/,4.4,"-3,559",43 total mins,Kevin Cope,finance-and-accounting,finance-management
Level 1 CFA® Exam Prep Bootcamp (Part 1/2),https://www.udemy.com/course/level-1-cfa-exam-prep-bootcamp/,4.6,"-5,144",26 total hours,"365 Careers, Ivan Kitov, CFA",finance-and-accounting,finance-certification-and-exam-prep
Certified Internal Auditor (CIA) Part 1 - Full Study Course,https://www.udemy.com/course/ciapart1/,4.5,"-3,396",6.5 total hours,"Adrian Resag, QIAL, CMIIA, CIA, CISA, CRMA, CFSA, GRCP, CIMA Adv Dip MA",finance-and-accounting,finance-certification-and-exam-prep
Financial Management A Complete Study for CA/CMA/CS/CFA/ACCA,https://www.udemy.com/course/financial-management-a-complete-study/,4.4,"-3,216",79.5 total hours,"Raja Natarajan, B.Com., PGDBA, FCA",finance-and-accounting,finance-certification-and-exam-prep
Introduction to Financial Planning - CFP Certification,https://www.udemy.com/course/introduction-to-financial-planning-cfp-certification/,4.5,"-1,853",5.5 total hours,International College of Financial Planning,finance-and-accounting,finance-certification-and-exam-prep
ACCA: FA (F3) Financial Accounting,https://www.udemy.com/course/acca-f3-financial-accounting/,4.6,"-1,791",5 total hours,Rowan Malherbe,finance-and-accounting,finance-certification-and-exam-prep
GST Certification Course 2025: Master Goods and Services Tax,https://www.udemy.com/course/good-and-service-tax/,4.4,"-1,463",3 total hours,Letstute .... Make it Easy,finance-and-accounting,finance-certification-and-exam-prep
Complete GST Course & Certification - Grow Your CA Practice,https://www.udemy.com/course/goods-and-services-tax/,4.2,"-1,440",43 total hours,ClearTax Learning,finance-and-accounting,finance-certification-and-exam-prep
Advanced Financial Management for CA/CMA/CFA/ACCA/CS/MBA,https://www.udemy.com/course/advanced-financial-management-a-comprehensive-study/,4.3,-901,44.5 total hours,"Raja Natarajan, B.Com., PGDBA, FCA",finance-and-accounting,finance-certification-and-exam-prep
Master Certified Fraud Examiner (CFE) Essential Training,https://www.udemy.com/course/certified-fraud-examiner-cfe-essential-training-2023/,4.3,-827,2 total hours,Kareem Ullah,finance-and-accounting,finance-certification-and-exam-prep
Corporate Finance #1 Introduction & Financial Statements,https://www.udemy.com/course/corporate-finance-1-introduction-financial-statements/,4.3,-824,15 total hours,Robert (Bob) Steele,finance-and-accounting,finance-certification-and-exam-prep
Become an External Auditor - External Audit Process Level 1,https://www.udemy.com/course/becoming-external-auditor-in-real-life-level-1/,4.5,-786,2 total hours,"Abdullah Almanna (Alzafiri), CPA",finance-and-accounting,finance-certification-and-exam-prep
Certified Internal Auditor (CIA) Part 3 - Full Study Course,https://www.udemy.com/course/ciapart3/,4.5,-769,13.5 total hours,"Adrian Resag, QIAL, CMIIA, CIA, CISA, CRMA, CFSA, GRCP, CIMA Adv Dip MA",finance-and-accounting,finance-certification-and-exam-prep
Award winning ACCA SBL Strategic Business Leader course,https://www.udemy.com/course/acca-strategic-business-leader-sbl-video-based-course/,4.7,-679,3.5 total hours,"Dr Constantine ""Dino"" Kiritsis",finance-and-accounting,finance-certification-and-exam-prep
ACCA Financial Management (FM): Business Valuations,https://www.udemy.com/course/acca-financial-management-fm-business-valuations/,4.4,-657,1 total hour,ProfEd Academy,finance-and-accounting,finance-certification-and-exam-prep
ACCA FA1 Recording Financial Transactions,https://www.udemy.com/course/acca-fa1-recording-financial-transactions/,4.4,-632,3.5 total hours,Ruth McDougall,finance-and-accounting,finance-certification-and-exam-prep
Financial Analyst Professional Certification,https://www.udemy.com/course/financial-analyst/,4.4,-611,30 questions,"MTF Institute of Management, Technology and Finance",finance-and-accounting,finance-certification-and-exam-prep
The Complete Financial Analyst Course 2025,https://www.udemy.com/course/the-complete-financial-analyst-course/,4.6,"-93,042",22.5 total hours,365 Careers,finance-and-accounting,financial-modeling-and-analysis
Beginner to Pro in Excel: Financial Modeling and Valuation,https://www.udemy.com/course/beginner-to-pro-in-excel-financial-modeling-and-valuation/,4.6,"-55,699",20.5 total hours,365 Careers,finance-and-accounting,financial-modeling-and-analysis
